"","eeacellcode","pd"
"84","1kmE3803N3114",3474.497318
"85","1kmE3803N3115",8011.434804
"86","1kmE3803N3116",11968.6865575
"87","1kmE3803N3117",3668.6513625
"88","1kmE3803N3118",6193.612518
"89","1kmE3803N3119",926.676548
"90","1kmE3803N3120",1987.6084755
"91","1kmE3803N3121",3791.1441475
"92","1kmE3803N3122",3751.0201835
"93","1kmE3803N3123",8271.682379
"94","1kmE3803N3124",8690.18957
"95","1kmE3803N3125",10478.390649
"96","1kmE3803N3126",12214.6560495
"97","1kmE3803N3127",9973.643546
"98","1kmE3803N3128",5911.26771
"99","1kmE3803N3129",7135.0148615
"100","1kmE3803N3130",6171.383665
"101","1kmE3803N3131",10298.836297
"102","1kmE3803N3132",16726.694043
"103","1kmE3803N3133",15999.73792
"104","1kmE3803N3134",20908.472997
"105","1kmE3803N3135",21025.097914
"106","1kmE3803N3136",20082.1391265
"107","1kmE3803N3137",8129.795058
"108","1kmE3804N3103",5618.9478445
"109","1kmE3804N3104",8549.180012
"110","1kmE3804N3105",9905.976658
"111","1kmE3804N3106",11219.911666
"112","1kmE3804N3107",6530.7462305
"113","1kmE3804N3108",6684.22695
"114","1kmE3804N3109",6314.457655
"115","1kmE3804N3110",5588.068033
"116","1kmE3804N3111",2813.933483
"117","1kmE3804N3112",5323.397683
"118","1kmE3804N3113",7069.763556
"119","1kmE3804N3114",6597.4239365
"120","1kmE3804N3115",1955.266025
"121","1kmE3804N3116",9301.552103
"122","1kmE3804N3117",11879.3165965
"123","1kmE3804N3118",6149.8736865
"124","1kmE3804N3119",7491.4660705
"125","1kmE3804N3120",5447.907645
"126","1kmE3804N3121",4917.505434
"127","1kmE3804N3122",6239.9704125
"128","1kmE3804N3123",10205.85538
"129","1kmE3804N3124",4796.01017
"130","1kmE3804N3125",7130.817983
"131","1kmE3804N3126",2848.97411
"132","1kmE3804N3127",5556.360353
"133","1kmE3804N3128",5912.909691
"134","1kmE3804N3129",9343.5742285
"135","1kmE3804N3130",5986.3685965
"136","1kmE3804N3131",6990.8304985
"137","1kmE3804N3132",7534.4692185
"138","1kmE3804N3133",11311.1776445
"139","1kmE3804N3134",17773.518234
"140","1kmE3804N3135",21938.186341
"141","1kmE3804N3136",21037.363187
"142","1kmE3804N3137",13257.4256705
"143","1kmE3804N3138",1830.176247
"144","1kmE3805N3103",5955.0857415
"145","1kmE3805N3104",9249.169054
"146","1kmE3805N3105",11270.5615595
"147","1kmE3805N3106",13376.375893
"148","1kmE3805N3107",11150.1339755
"149","1kmE3805N3108",9158.277581
"150","1kmE3805N3109",10379.2433965
"151","1kmE3805N3110",10894.9525695
"152","1kmE3805N3111",6213.768196
"153","1kmE3805N3112",5612.482129
"154","1kmE3805N3113",4824.516531
"155","1kmE3805N3114",5895.8705065
"156","1kmE3805N3115",205.0163905
"157","1kmE3805N3116",3607.231518
"158","1kmE3805N3117",9804.334919
"159","1kmE3805N3118",10330.0352805
"160","1kmE3805N3119",7016.9509775
"161","1kmE3805N3120",6860.292492
"162","1kmE3805N3121",205.0163915
"163","1kmE3805N3122",5847.324289
"164","1kmE3805N3123",8156.361754
"165","1kmE3805N3124",5791.3905285
"166","1kmE3805N3125",4960.765698
"167","1kmE3805N3126",8258.330466
"168","1kmE3805N3127",10872.4678235
"169","1kmE3805N3128",7675.4066285
"170","1kmE3805N3129",10398.095439
"171","1kmE3805N3130",7723.374093
"172","1kmE3805N3131",6470.6532355
"173","1kmE3805N3132",6932.264902
"174","1kmE3805N3133",6136.659546
"175","1kmE3805N3134",15408.348815
"176","1kmE3805N3135",22637.1548185
"177","1kmE3805N3136",20074.39205
"178","1kmE3805N3137",15098.924449
"179","1kmE3805N3138",4088.3674125
"180","1kmE3806N3103",1840.182972
"181","1kmE3806N3104",2901.4690215
"182","1kmE3806N3105",6910.485104
"183","1kmE3806N3106",11252.2079125
"184","1kmE3806N3107",10451.477984
"185","1kmE3806N3108",6840.5197835
"186","1kmE3806N3109",10232.844971
"187","1kmE3806N3110",10064.4437875
"188","1kmE3806N3111",7253.034322
"189","1kmE3806N3112",7111.9275565
"190","1kmE3806N3113",7096.217107
"191","1kmE3806N3114",6194.3024315
"192","1kmE3806N3115",1507.348935
"193","1kmE3806N3116",4902.8930295
"194","1kmE3806N3117",10464.2743055
"195","1kmE3806N3118",11674.6650395
"196","1kmE3806N3119",6716.2285785
"197","1kmE3806N3120",4817.239927
"198","1kmE3806N3121",5463.621832
"199","1kmE3806N3122",8500.812391
"200","1kmE3806N3123",8327.9415105
"201","1kmE3806N3124",5140.8194435
"202","1kmE3806N3125",8134.6706865
"203","1kmE3806N3126",9466.441237
"204","1kmE3806N3127",3272.839065
"205","1kmE3806N3128",6958.921105
"206","1kmE3806N3129",11429.8200545
"207","1kmE3806N3130",9172.479489
"208","1kmE3806N3131",10931.4055295
"209","1kmE3806N3132",11871.0304485
"210","1kmE3806N3133",9140.1646975
"211","1kmE3806N3134",13364.706918
"212","1kmE3806N3135",20193.691225
"213","1kmE3806N3136",21160.6086785
"214","1kmE3806N3137",19247.039004
"215","1kmE3806N3138",12590.6904985
"216","1kmE3806N3139",3057.0261265
"217","1kmE3807N3103",382.506485
"218","1kmE3807N3104",1018.717643
"219","1kmE3807N3105",1920.054351
"220","1kmE3807N3106",6114.6730405
"221","1kmE3807N3107",7820.6631415
"222","1kmE3807N3108",5767.2896635
"223","1kmE3807N3109",4898.7453465
"224","1kmE3807N3110",8690.5433725
"225","1kmE3807N3111",10428.568573
"226","1kmE3807N3112",11149.396434
"227","1kmE3807N3113",9270.2352385
"228","1kmE3807N3114",7324.520297
"229","1kmE3807N3115",6447.886706
"230","1kmE3807N3116",1401.1020465
"231","1kmE3807N3117",4551.9581515
"232","1kmE3807N3118",5145.9611595
"233","1kmE3807N3119",3347.5043155
"234","1kmE3807N3120",4185.476834
"235","1kmE3807N3121",8968.6756325
"236","1kmE3807N3122",6390.475514
"237","1kmE3807N3123",4917.146361
"238","1kmE3807N3124",5313.271967
"239","1kmE3807N3125",6422.9380675
"240","1kmE3807N3126",9631.5801235
"241","1kmE3807N3127",4175.4485675
"242","1kmE3807N3128",3201.2329995
"243","1kmE3807N3129",4929.5474405
"244","1kmE3807N3130",3685.8935835
"245","1kmE3807N3131",11315.86298
"246","1kmE3807N3132",14731.9568825
"247","1kmE3807N3133",12779.243752
"248","1kmE3807N3134",7872.082092
"249","1kmE3807N3135",10107.896426
"250","1kmE3807N3136",18136.9469775
"251","1kmE3807N3137",20932.4109155
"252","1kmE3807N3138",17494.4070135
"253","1kmE3807N3139",7506.7641755
"254","1kmE3808N3101",848.66474
"255","1kmE3808N3102",550.589774
"256","1kmE3808N3103",5579.4501955
"257","1kmE3808N3104",6676.256679
"258","1kmE3808N3105",3636.7743005
"259","1kmE3808N3106",9038.344643
"260","1kmE3808N3107",7957.1858035
"261","1kmE3808N3108",6919.4967415
"262","1kmE3808N3109",2891.8469455
"263","1kmE3808N3110",8128.0172475
"264","1kmE3808N3111",12910.08231
"265","1kmE3808N3112",11340.43536
"266","1kmE3808N3113",7344.853927
"267","1kmE3808N3114",7463.9179875
"268","1kmE3808N3115",8470.4223345
"269","1kmE3808N3116",6504.641204
"270","1kmE3808N3117",2482.2578725
"271","1kmE3808N3118",3784.099521
"272","1kmE3808N3119",3647.1936005
"273","1kmE3808N3120",9793.59542
"274","1kmE3808N3121",9407.6424335
"275","1kmE3808N3122",5597.2435225
"276","1kmE3808N3123",4680.1183015
"277","1kmE3808N3124",5677.7911945
"278","1kmE3808N3125",2424.2245675
"279","1kmE3808N3126",1873.2534505
"280","1kmE3808N3127",2126.806393
"281","1kmE3808N3128",7464.471239
"282","1kmE3808N3129",9193.584924
"283","1kmE3808N3130",7664.771373
"284","1kmE3808N3131",12433.749937
"285","1kmE3808N3132",14765.22091
"286","1kmE3808N3133",14623.2226745
"287","1kmE3808N3134",10788.0940065
"288","1kmE3808N3135",9639.961477
"289","1kmE3808N3136",15365.1299845
"290","1kmE3808N3137",18806.4448015
"291","1kmE3808N3138",18821.1616905
"292","1kmE3808N3139",13004.3576555
"293","1kmE3808N3140",961.6191995
"294","1kmE3809N3099",9369.4079375
"295","1kmE3809N3100",7399.1316395
"296","1kmE3809N3101",3924.331618
"297","1kmE3809N3102",1281.306626
"298","1kmE3809N3103",2146.863111
"299","1kmE3809N3104",2271.340676
"300","1kmE3809N3105",2203.387962
"301","1kmE3809N3106",7525.0757715
"302","1kmE3809N3107",11298.0859365
"303","1kmE3809N3108",7743.4422995
"304","1kmE3809N3109",891.602674
"305","1kmE3809N3110",2048.551351
"306","1kmE3809N3111",1086.818701
"307","1kmE3809N3112",8176.169701
"308","1kmE3809N3113",6736.724336
"309","1kmE3809N3114",5182.4091115
"310","1kmE3809N3115",6524.4009955
"311","1kmE3809N3116",5204.566005
"312","1kmE3809N3117",4116.3956185
"313","1kmE3809N3118",11601.0734125
"314","1kmE3809N3119",8475.580524
"315","1kmE3809N3120",7857.1831575
"316","1kmE3809N3121",10210.840224
"317","1kmE3809N3122",7671.030303
"318","1kmE3809N3123",1502.063442
"319","1kmE3809N3124",5600.84692
"320","1kmE3809N3125",6586.0807835
"321","1kmE3809N3126",6235.9352075
"322","1kmE3809N3127",7183.3481895
"323","1kmE3809N3128",8922.8922195
"324","1kmE3809N3129",10206.528831
"325","1kmE3809N3130",11827.5325555
"326","1kmE3809N3131",9469.51029
"327","1kmE3809N3132",9988.74452
"328","1kmE3809N3133",11839.167572
"329","1kmE3809N3134",8292.7433695
"330","1kmE3809N3135",11637.451591
"331","1kmE3809N3136",16821.333141
"332","1kmE3809N3137",20819.89688
"333","1kmE3809N3138",21204.2479155
"334","1kmE3809N3139",17864.682406
"335","1kmE3809N3140",6289.7474065
"336","1kmE3810N3097",2021.7276115
"337","1kmE3810N3098",5736.1212335
"338","1kmE3810N3099",12493.4551775
"339","1kmE3810N3100",12314.5722355
"340","1kmE3810N3101",11969.714478
"341","1kmE3810N3102",5057.9284655
"342","1kmE3810N3103",1076.927289
"343","1kmE3810N3104",6499.6957185
"344","1kmE3810N3105",3008.716224
"345","1kmE3810N3106",3016.523648
"346","1kmE3810N3107",11084.433467
"347","1kmE3810N3108",9426.792624
"348","1kmE3810N3109",4094.975728
"349","1kmE3810N3110",4225.518226
"350","1kmE3810N3111",3528.493623
"351","1kmE3810N3112",7736.333863
"352","1kmE3810N3113",5133.9567315
"353","1kmE3810N3114",2374.6736895
"354","1kmE3810N3115",7803.871465
"355","1kmE3810N3116",8787.898861
"356","1kmE3810N3117",6860.497089
"357","1kmE3810N3118",13580.9425475
"358","1kmE3810N3119",11321.463121
"359","1kmE3810N3120",4649.191331
"360","1kmE3810N3121",10170.477646
"361","1kmE3810N3122",7154.798523
"362","1kmE3810N3123",3594.19111
"363","1kmE3810N3124",4101.228797
"364","1kmE3810N3125",10209.5561935
"365","1kmE3810N3126",11756.892277
"366","1kmE3810N3127",13133.8612335
"367","1kmE3810N3128",9322.4083125
"368","1kmE3810N3129",7976.6466035
"369","1kmE3810N3130",6299.4090615
"370","1kmE3810N3131",7655.1821675
"371","1kmE3810N3132",7565.9392235
"372","1kmE3810N3133",6040.9458335
"373","1kmE3810N3134",8024.4876955
"374","1kmE3810N3135",14722.2686235
"375","1kmE3810N3136",15983.494598
"376","1kmE3810N3137",23216.049798
"377","1kmE3810N3138",24478.3896805
"378","1kmE3810N3139",22800.789766
"379","1kmE3810N3140",14636.2359135
"380","1kmE3811N3096",9179.4722075
"381","1kmE3811N3097",5212.088676
"382","1kmE3811N3098",9019.311157
"383","1kmE3811N3099",14269.8694595
"384","1kmE3811N3100",13819.281794
"385","1kmE3811N3101",15930.5691785
"386","1kmE3811N3102",7604.552622
"387","1kmE3811N3103",6119.325738
"388","1kmE3811N3104",4194.864503
"389","1kmE3811N3105",1359.2374465
"390","1kmE3811N3106",6030.086907
"391","1kmE3811N3107",8351.363026
"392","1kmE3811N3108",4565.8644135
"393","1kmE3811N3109",4670.8341695
"394","1kmE3811N3110",6469.279724
"395","1kmE3811N3111",5180.4494785
"396","1kmE3811N3112",7089.382698
"397","1kmE3811N3113",3783.872299
"398","1kmE3811N3114",7833.9581685
"399","1kmE3811N3115",5734.352848
"400","1kmE3811N3116",4510.680121
"401","1kmE3811N3117",5979.312161
"402","1kmE3811N3118",10778.490709
"403","1kmE3811N3119",11770.014887
"404","1kmE3811N3120",9074.7295435
"405","1kmE3811N3121",12991.9984695
"406","1kmE3811N3122",8590.7896875
"407","1kmE3811N3123",5810.069445
"408","1kmE3811N3124",6127.102945
"409","1kmE3811N3125",8309.1660365
"410","1kmE3811N3126",11081.651975
"411","1kmE3811N3127",11230.888561
"412","1kmE3811N3128",10477.7636655
"413","1kmE3811N3129",13486.3426255
"414","1kmE3811N3130",12432.724604
"415","1kmE3811N3131",6696.7469365
"416","1kmE3811N3132",9403.279234
"417","1kmE3811N3133",6857.4049765
"418","1kmE3811N3134",8596.8288415
"419","1kmE3811N3135",11288.6562845
"420","1kmE3811N3136",11513.387086
"421","1kmE3811N3137",21599.1253605
"422","1kmE3811N3138",25212.5769715
"423","1kmE3811N3139",24904.1888435
"424","1kmE3811N3140",16048.3218915
"425","1kmE3811N3141",3893.176123
"426","1kmE3812N3093",2886.115375
"427","1kmE3812N3094",8797.2187365
"428","1kmE3812N3095",7256.2961945
"429","1kmE3812N3096",6276.660516
"430","1kmE3812N3097",4816.281574
"431","1kmE3812N3098",7677.4704935
"432","1kmE3812N3099",7415.359056
"433","1kmE3812N3100",10885.770203
"434","1kmE3812N3101",13492.855467
"435","1kmE3812N3102",7232.3879655
"436","1kmE3812N3103",2408.753102
"437","1kmE3812N3104",1118.2924595
"438","1kmE3812N3105",382.5064875
"439","1kmE3812N3106",3019.165944
"440","1kmE3812N3107",6776.819397
"441","1kmE3812N3108",3371.404144
"442","1kmE3812N3109",5439.7144865
"443","1kmE3812N3110",4776.8611275
"444","1kmE3812N3111",5268.859233
"445","1kmE3812N3112",2390.6794605
"446","1kmE3812N3113",3082.433634
"447","1kmE3812N3114",2956.054703
"448","1kmE3812N3115",2161.8324125
"449","1kmE3812N3116",6658.331164
"450","1kmE3812N3117",8185.0403135
"451","1kmE3812N3118",8321.598664
"452","1kmE3812N3119",11153.015374
"453","1kmE3812N3120",7187.935764
"454","1kmE3812N3121",12028.701018
"455","1kmE3812N3122",8378.1700625
"456","1kmE3812N3123",4197.1871225
"457","1kmE3812N3124",7935.7749215
"458","1kmE3812N3125",6798.426929
"459","1kmE3812N3126",7685.648863
"460","1kmE3812N3127",6791.696929
"461","1kmE3812N3128",8711.3299805
"462","1kmE3812N3129",9911.7459095
"463","1kmE3812N3130",6912.9444645
"464","1kmE3812N3131",5916.6741645
"465","1kmE3812N3132",6482.3587715
"466","1kmE3812N3133",7336.888315
"467","1kmE3812N3134",9172.8936955
"468","1kmE3812N3135",5396.78658
"469","1kmE3812N3136",8721.877107
"470","1kmE3812N3137",11269.658797
"471","1kmE3812N3138",15638.888215
"472","1kmE3812N3139",20683.9045735
"473","1kmE3812N3140",20211.889193
"474","1kmE3812N3141",12371.6775115
"475","1kmE3813N3092",570.6291375
"476","1kmE3813N3093",1460.41931
"477","1kmE3813N3094",8212.1466095
"478","1kmE3813N3095",6343.651417
"479","1kmE3813N3096",7090.9369215
"480","1kmE3813N3097",4811.0546145
"481","1kmE3813N3098",10795.786605
"482","1kmE3813N3099",9678.046492
"483","1kmE3813N3100",12898.422631
"484","1kmE3813N3101",8348.9755245
"485","1kmE3813N3102",1263.7702165
"486","1kmE3813N3103",1577.505637
"487","1kmE3813N3104",6588.847827
"488","1kmE3813N3105",1870.58893
"489","1kmE3813N3106",2056.4322345
"490","1kmE3813N3107",6420.4645365
"491","1kmE3813N3108",9254.5037325
"492","1kmE3813N3109",11796.817163
"493","1kmE3813N3110",7461.5688395
"494","1kmE3813N3111",909.577991
"495","1kmE3813N3112",1911.000145
"496","1kmE3813N3113",7909.208802
"497","1kmE3813N3114",6427.7189145
"498","1kmE3813N3115",712.2982085
"499","1kmE3813N3116",3719.6546645
"500","1kmE3813N3117",8784.055177
"501","1kmE3813N3118",8754.4366295
"502","1kmE3813N3119",12453.344754
"503","1kmE3813N3120",5857.654862
"504","1kmE3813N3121",7438.953502
"505","1kmE3813N3122",5520.9114965
"506","1kmE3813N3123",6456.869428
"507","1kmE3813N3124",5236.5444825
"508","1kmE3813N3125",5683.328256
"509","1kmE3813N3126",9628.834344
"510","1kmE3813N3127",10276.277218
"511","1kmE3813N3128",7441.7284985
"512","1kmE3813N3129",8147.129038
"513","1kmE3813N3130",8013.581157
"514","1kmE3813N3131",4945.4499175
"515","1kmE3813N3132",8265.7976795
"516","1kmE3813N3133",7705.0465305
"517","1kmE3813N3134",5452.066787
"518","1kmE3813N3135",2957.1504765
"519","1kmE3813N3136",8101.274767
"520","1kmE3813N3137",13475.912876
"521","1kmE3813N3138",14119.509902
"522","1kmE3813N3139",17535.0812985
"523","1kmE3813N3140",20460.763588
"524","1kmE3813N3141",15104.475388
"525","1kmE3813N3142",2712.897595
"526","1kmE3814N3091",205.01639
"527","1kmE3814N3092",735.561292
"528","1kmE3814N3093",451.3803115
"529","1kmE3814N3094",3992.1170225
"530","1kmE3814N3095",2874.9854005
"531","1kmE3814N3096",6294.0227235
"532","1kmE3814N3097",7780.153355
"533","1kmE3814N3098",14385.544363
"534","1kmE3814N3099",10722.3209165
"535","1kmE3814N3100",6664.777112
"536","1kmE3814N3101",10642.5430625
"537","1kmE3814N3102",1883.143197
"538","1kmE3814N3103",593.908462
"539","1kmE3814N3104",3394.5573055
"540","1kmE3814N3105",7176.946355
"541","1kmE3814N3106",2180.5695525
"542","1kmE3814N3107",4721.359318
"543","1kmE3814N3108",10442.029622
"544","1kmE3814N3109",13130.265487
"545","1kmE3814N3110",5330.233098
"546","1kmE3814N3111",5616.850105
"547","1kmE3814N3112",904.380427
"548","1kmE3814N3113",5275.8239405
"549","1kmE3814N3114",7394.0357015
"550","1kmE3814N3115",1841.028942
"551","1kmE3814N3116",2441.860163
"552","1kmE3814N3117",9867.143791
"553","1kmE3814N3118",10226.714968
"554","1kmE3814N3119",14969.1348245
"555","1kmE3814N3120",6664.511883
"556","1kmE3814N3121",5167.4478645
"557","1kmE3814N3122",7838.8760145
"558","1kmE3814N3123",8578.20871
"559","1kmE3814N3124",4456.8800625
"560","1kmE3814N3125",4294.3671385
"561","1kmE3814N3126",6725.45991
"562","1kmE3814N3127",11839.0297995
"563","1kmE3814N3128",9773.1119165
"564","1kmE3814N3129",5431.5406025
"565","1kmE3814N3130",4533.605045
"566","1kmE3814N3131",7325.352891
"567","1kmE3814N3132",6154.993265
"568","1kmE3814N3133",5839.0130715
"569","1kmE3814N3134",3020.8167395
"570","1kmE3814N3135",5915.6169755
"571","1kmE3814N3136",9645.096443
"572","1kmE3814N3137",16318.873597
"573","1kmE3814N3138",14640.418085
"574","1kmE3814N3139",13792.0208485
"575","1kmE3814N3140",18995.9963005
"576","1kmE3814N3141",15628.232409
"577","1kmE3814N3142",4792.491412
"578","1kmE3815N3092",9624.4789655
"579","1kmE3815N3093",4925.7799345
"580","1kmE3815N3094",3925.6652955
"581","1kmE3815N3095",6311.1570315
"582","1kmE3815N3096",1995.466787
"583","1kmE3815N3097",6011.859627
"584","1kmE3815N3098",13205.8043225
"585","1kmE3815N3099",13372.5367195
"586","1kmE3815N3100",5049.01354
"587","1kmE3815N3101",7530.243827
"588","1kmE3815N3102",571.979733
"589","1kmE3815N3103",1838.8098095
"590","1kmE3815N3104",687.036861
"591","1kmE3815N3105",2677.4399615
"592","1kmE3815N3106",3689.1832525
"593","1kmE3815N3107",8852.150657
"594","1kmE3815N3108",3645.868075
"595","1kmE3815N3109",8974.663439
"596","1kmE3815N3110",9553.108534
"597","1kmE3815N3111",10283.307667
"598","1kmE3815N3112",2129.2818785
"599","1kmE3815N3113",4933.122453
"600","1kmE3815N3114",2708.5805275
"601","1kmE3815N3115",2725.4176275
"602","1kmE3815N3116",6766.7707875
"603","1kmE3815N3117",5964.7372725
"604","1kmE3815N3118",7272.759397
"605","1kmE3815N3119",10821.021572
"606","1kmE3815N3120",6592.0047925
"607","1kmE3815N3121",7595.258891
"608","1kmE3815N3122",9561.0127995
"609","1kmE3815N3123",8896.62713
"610","1kmE3815N3124",3903.5867515
"611","1kmE3815N3125",6868.83858
"612","1kmE3815N3126",7881.788383
"613","1kmE3815N3127",11686.4604095
"614","1kmE3815N3128",6574.5459435
"615","1kmE3815N3129",4652.4250225
"616","1kmE3815N3130",9308.8492635
"617","1kmE3815N3131",6307.2447975
"618","1kmE3815N3132",2968.4449375
"619","1kmE3815N3133",3342.6946145
"620","1kmE3815N3134",6472.2311365
"621","1kmE3815N3135",8617.407229
"622","1kmE3815N3136",10782.2035845
"623","1kmE3815N3137",12381.3019515
"624","1kmE3815N3138",13669.3482145
"625","1kmE3815N3139",10140.9028845
"626","1kmE3815N3140",15019.1704155
"627","1kmE3815N3141",16234.3331215
"628","1kmE3815N3142",9381.143367
"629","1kmE3816N3092",9402.917145
"630","1kmE3816N3093",5432.624957
"631","1kmE3816N3094",2700.012003
"632","1kmE3816N3095",6439.556928
"633","1kmE3816N3096",5592.864485
"634","1kmE3816N3097",798.392509
"635","1kmE3816N3098",5829.9015115
"636","1kmE3816N3099",11061.4560175
"637","1kmE3816N3100",3363.719967
"638","1kmE3816N3101",1658.129195
"639","1kmE3816N3102",6178.2885895
"640","1kmE3816N3103",9991.2511275
"641","1kmE3816N3104",5334.090128
"642","1kmE3816N3105",5933.3843835
"643","1kmE3816N3106",5414.745372
"644","1kmE3816N3107",8077.4876005
"645","1kmE3816N3108",1257.0691545
"646","1kmE3816N3109",5144.5709835
"647","1kmE3816N3110",9790.9666565
"648","1kmE3816N3111",6493.9429825
"649","1kmE3816N3112",6329.6885265
"650","1kmE3816N3113",9026.6287555
"651","1kmE3816N3114",4784.2977335
"652","1kmE3816N3115",7141.4141585
"653","1kmE3816N3116",2090.861817
"654","1kmE3816N3117",5368.6289335
"655","1kmE3816N3118",8873.7352365
"656","1kmE3816N3119",7297.0822815
"657","1kmE3816N3120",10589.1530635
"658","1kmE3816N3121",12999.860256
"659","1kmE3816N3122",10181.168151
"660","1kmE3816N3123",10658.235569
"661","1kmE3816N3124",7094.924194
"662","1kmE3816N3125",9442.1109965
"663","1kmE3816N3126",5443.1990425
"664","1kmE3816N3127",7759.3365665
"665","1kmE3816N3128",7658.6095465
"666","1kmE3816N3129",6820.980217
"667","1kmE3816N3130",7048.668949
"668","1kmE3816N3131",9240.795152
"669","1kmE3816N3132",6068.169624
"670","1kmE3816N3133",4212.6905535
"671","1kmE3816N3134",6300.7811385
"672","1kmE3816N3135",5763.5722125
"673","1kmE3816N3136",4655.114971
"674","1kmE3816N3137",6087.943422
"675","1kmE3816N3138",12184.3472635
"676","1kmE3816N3139",13142.9903435
"677","1kmE3816N3140",14843.017443
"678","1kmE3816N3141",11460.406621
"679","1kmE3816N3142",8518.782088
"680","1kmE3816N3143",3387.0617805
"681","1kmE3817N3090",734.852022
"682","1kmE3817N3091",1882.351337
"683","1kmE3817N3092",4387.7530515
"684","1kmE3817N3093",2412.7422005
"685","1kmE3817N3094",604.112441
"686","1kmE3817N3095",2298.810248
"687","1kmE3817N3096",6958.3765195
"688","1kmE3817N3097",985.257106
"689","1kmE3817N3098",3791.2808255
"690","1kmE3817N3099",4455.596993
"691","1kmE3817N3100",5525.7408245
"692","1kmE3817N3101",3252.487317
"693","1kmE3817N3102",8224.0515365
"694","1kmE3817N3103",9128.3748195
"695","1kmE3817N3104",3451.2959315
"696","1kmE3817N3105",4766.808814
"697","1kmE3817N3106",5546.237498
"698","1kmE3817N3107",7172.1631895
"699","1kmE3817N3108",7338.836655
"700","1kmE3817N3109",5624.2307915
"701","1kmE3817N3110",6083.02836
"702","1kmE3817N3111",3473.700034
"703","1kmE3817N3112",6399.1924445
"704","1kmE3817N3113",5087.743697
"705","1kmE3817N3114",8285.787417
"706","1kmE3817N3115",2550.133993
"707","1kmE3817N3116",1619.607953
"708","1kmE3817N3117",6570.396469
"709","1kmE3817N3118",9828.4568155
"710","1kmE3817N3119",10580.480994
"711","1kmE3817N3120",9480.644007
"712","1kmE3817N3121",12134.9021945
"713","1kmE3817N3122",8517.5243235
"714","1kmE3817N3123",6184.34311
"715","1kmE3817N3124",7902.192179
"716","1kmE3817N3125",8187.053065
"717","1kmE3817N3126",4884.3401985
"718","1kmE3817N3127",8648.552376
"719","1kmE3817N3128",3887.178862
